aubergine,amaranth,asparagus,legumes,beans,chickpeas,lentils,peas,broccoli,cabbage,kohlrabi,cauliflower,celery,endive,fiddleheads,frisee,fennel,greens,kale,spinach,anise,basil,caraway,cilantro,coriander,chamomile,dill,lavender,marjoram,oregano,parsley,rosemary,sage,thyme,lettuce,arugula,mushrooms,nettles,okra,onions,chives,garlic,leek,onion,shallot,peppers,habanero,paprika,radicchio,rhubarb,turnip,radish,courgette,pumpkin,potato,quandong,sunchokes,zucchini
0.52643,0.0037728,-0.13119,-0.42595,-0.081435,0.023716,0.26821,-0.28949,0.25256,0.44428,0.34696,0.49687,0.32082,-0.4307,-0.4613,-0.17233,0.1471,-0.017943,0.023222,0.10796,-0.20978,-0.46263,0.23638,-0.35094,-0.20579,0.091515,-0.33547,0.46981,0.35857,0.16567,-0.075581,-0.032169,0.59875,0.2971,-0.48595,-0.30707,-0.41975,-0.90827,-0.13944,0.29967,-0.19602,0.019348,0.25771,0.22684,0.16368,0.12882,-0.29799,0.45287,0.060541,0.29833,0.26929,0.24408,-0.078198,0.32591,0.60683,-0.48733,0.054784,0.064546
-0.16075,0.17805,0.27105,0.19645,-0.2247,-0.33387,-0.25671,-0.47783,-0.0065297,-0.35838,-0.42132,-0.24786,-0.15817,-0.04822,0.14823,-0.32415,-0.57252,-0.44704,0.2286,0.040723,-0.43258,0.28221,-0.14493,-0.15057,-0.53579,-0.73069,0.17644,-0.036636,0.16585,0.048917,0.050594,0.039417,-0.14342,0.29905,-0.16261,0.039112,0.21038,0.43107,-0.4365,-0.061081,0.50884,-0.39984,0.052087,-0.10835,-0.38877,-0.13406,-0.77808,0.26756,-0.30376,0.0092,-0.29394,-0.49309,-0.33579,0.11461,-0.3348,-0.17949,-0.44579,-0.15701
0.53006,0.4638,0.7011,0.86925,0.82592,0.89435,0.94733,0.6123,0.61264,0.71847,0.57864,0.72864,0.84811,0.37183,0.8585,0.17628,0.79553,0.6378,0.78138,0.76637,0.29494,0.20096,0.48788,0.48534,0.65059,0.47017,0.74333,0.096378,0.22228,-0.13608,0.92665,0.21411,0.75276,0.58193,0.56873,0.23567,-0.35339,0.040387,0.33845,0.41798,0.56349,0.31634,0.69536,0.54818,0.46451,0.10573,0.30061,0.83218,0.40246,0.65865,0.84358,0.31542,0.19477,0.45205,0.74303,-0.041276,0.23673,0.41378
-0.034848,0.047231,0.089101,0.15102,-0.11982,0.67166,0.35067,0.28151,-0.2614,-0.070786,0.045191,-0.057484,-0.36612,-0.010392,0.032334,0.6809,-0.15613,0.20218,-0.043878,-0.023405,-0.34495,-0.13767,-0.24422,-0.15411,-0.25865,-0.07202,0.1585,-0.20994,0.16529,-0.1368,0.089743,0.19517,-0.012966,-0.10876,-0.36041,0.19286,0.53282,-0.24448,0.46212,-0.2995,-0.04363,-0.41931,-0.66772,-0.47095,-0.28539,0.077391,-0.025057,-0.0031619,0.22942,-0.034524,0.27798,-0.24844,0.25788,-0.57549,-0.21899,0.30243,0.18943,0.31802
0.20273,0.1929,0.53218,-0.11715,-0.12783,0.44731,0.47917,-0.044176,0.077606,0.35752,-0.06698,0.12634,0.53574,-0.061601,1.1583,0.20873,0.18326,0.16923,0.32704,0.15449,0.05665,0.42729,0.41946,0.0023205,0.51074,-0.062836,0.47275,-0.12546,0.43427,0.61512,0.39594,0.087647,0.17234,0.18583,-0.12576,-0.13319,0.22712,-0.492,0.63779,0.11899,0.041235,0.70022,0.36306,0.28697,-0.0066441,0.058477,-0.12302,0.73354,0.092237,-0.47368,-0.38813,-0.63137,-0.092856,-0.008364,0.34918,-0.10355,-0.83748,0.18095
-0.33395,-0.1294,-0.62138,-0.49064,-0.26011,-0.17983,-0.45682,-0.4276,-0.66992,-0.88526,-0.77665,-0.62981,-0.72741,-0.23571,-0.18939,-0.39511,-0.286,-0.40365,-0.6328,-0.82762,0.30696,-0.34821,-0.20566,-0.99491,-0.41957,0.53587,-0.64287,0.078411,-0.050164,-0.22968,-0.51463,0.0058341,0.40558,-0.25714,-1.0804,-0.72365,-0.14363,-0.052773,-0.6565,-0.81843,-0.61302,-0.89706,-0.083865,-0.54951,-0.47566,-0.7243,-0.84618,-0.41617,-0.20123,-0.66979,-0.85203,-0.62426,-0.33456,-0.91419,-0.94761,-0.082866,0.0684,-1.1297
0.21338,-0.056369,-0.22885,-0.26912,0.22287,-0.11883,-0.097294,-0.24829,-0.18557,-0.18749,0.40755,-0.091038,-0.072205,0.21116,0.34509,-0.22751,-0.14345,0.03246,0.30566,-0.14644,-0.10562,-0.54048,-0.05651,-0.58787,-0.39941,-0.31745,-0.55485,-0.45866,-0.42393,-0.49366,-0.80641,-0.37858,-0.25572,-0.50577,0.18373,0.11352,-0.19908,-0.55097,0.28118,-0.16927,-0.70154,-0.62785,-0.184,-0.25046,-0.4288,-0.054392,0.40771,-0.46875,-0.031994,0.14979,0.36467,0.2424,-0.23587,0.14048,-0.20226,-0.26453,0.66,-0.11413
0.50837,-0.50623,-0.0039737,-0.98868,-0.017243,-0.078268,-0.071755,0.38561,-0.11634,0.33218,-0.094017,0.12841,0.25056,0.010655,-0.77314,-0.067127,0.1372,-0.55629,-0.005045,0.45844,-0.058237,-0.18208,-0.32353,0.14411,0.22027,-0.17756,0.20509,-0.48445,0.090562,-0.031089,0.063791,-0.012297,-0.13543,0.38983,0.065511,0.099952,0.27073,0.34912,0.59776,0.22626,-0.087095,-0.089213,0.21899,0.01107,0.34134,0.42769,0.015614,-0.31836,-0.13476,0.27475,0.023872,0.36414,0.15875,0.2207,0.1012,-0.05662,0.2439,0.023702
0.21571,0.078808,0.098644,0.15498,0.59898,0.10502,0.5789,0.17105,0.36461,0.35198,-0.2757,0.21053,0.21944,0.19647,-0.03636,0.63878,0.10484,0.77835,0.064854,0.25777,-0.20155,-0.19823,0.22195,0.078336,-0.45354,-0.17157,0.12627,0.14172,-0.28881,-0.096808,0.010389,0.44296,-0.1424,-0.26678,0.30135,0.22048,-0.28416,0.13815,0.27287,0.072574,-0.0014456,-0.023763,-0.13286,-0.22704,-0.1556,0.15773,-0.25679,-0.24637,0.16072,0.051118,-0.11302,-0.1319,-0.3302,0.30587,0.21223,-0.65588,0.49583,0.10995
-0.064224,0.15026,-0.02335,-0.26482,0.072181,-0.096045,0.38676,-0.22938,0.18549,-0.17154,0.038201,0.020729,0.043688,-0.11081,0.36788,0.0034489,0.16937,-0.4783,0.22328,0.27413,0.23383,-0.32204,-0.43535,-0.16293,-0.31708,0.093711,-0.21121,0.079437,-0.33668,-0.11941,-0.28438,-0.14814,-0.11625,0.088109,0.040538,-0.12819,-0.027291,0.40774,0.28069,0.11843,-0.26985,0.092415,-0.53499,-0.35453,-0.42616,-0.265,-0.36181,-0.13005,0.22254,0.37659,-0.17801,-0.18408,-0.58036,0.07305,0.16662,0.54689,0.70289,-0.064466
-0.005546,0.2828,0.3676,0.73847,0.80922,0.88464,0.72535,0.78217,0.80487,0.82402,0.42176,0.63987,0.74136,0.19327,0.077159,0.23615,0.46214,0.5504,0.89023,0.81685,0.36002,0.47823,0.75894,0.667,0.75365,-0.12976,0.9963,0.14189,0.39695,0.74864,0.88594,0.41351,0.56147,0.6964,0.67516,0.18657,0.77274,-0.26466,0.63706,0.88175,0.74332,0.81893,0.13783,0.58393,0.23313,0.6203,0.33904,0.68865,0.47336,0.43608,0.45686,0.9166,-0.23577,0.38193,0.63386,0.39186,0.26856,0.22153
0.65939,-0.23877,-0.42404,-0.35353,-0.17654,-0.27052,-0.56819,-0.35444,-0.56417,0.046749,-0.37007,-0.59835,-0.5792,-0.31299,-0.69003,-0.31734,-0.70777,-0.438,-0.54924,-0.3112,-0.30975,-0.40327,-0.30464,-0.17328,-0.39852,-0.63389,-0.39577,-0.16441,-0.39314,-0.56097,-0.80143,-0.97674,0.06967,-0.78439,-0.12375,-0.1103,-0.69725,-1.1653,-0.55005,-0.62196,-0.67766,-0.69279,-0.1904,-0.63327,-0.017273,-0.15802,0.048976,-0.016503,0.02474,-0.13366,-0.042523,-0.32009,0.32554,-0.112,-0.45563,0.86616,-0.68432,-0.30573
-0.28032,0.61896,0.096678,0.077784,-0.31978,0.19195,0.078849,-0.0039716,-0.10848,-0.095609,-0.22775,0.046568,-0.18077,0.18796,0.48703,-0.0028805,-0.026489,0.16392,-0.21382,0.12661,0.029938,-0.42116,-0.042716,-0.32406,-0.10289,-0.33907,-0.5324,-0.34613,-0.39025,-0.41596,-0.45634,-0.85161,-0.48989,-0.60641,-0.021215,0.032983,0.21275,-0.4114,-0.047708,-0.23531,-0.54421,-0.30694,0.16027,-0.38367,-0.16631,-0.28651,-0.52545,-0.37553,0.41193,-0.42301,-0.22364,-0.27914,-0.3675,-0.50336,-0.092849,0.22635,-0.0055056,-0.34883
-0.44831,-0.074805,-0.26706,0.16236,0.11992,0.43089,0.3393,0.078216,0.084248,0.035751,-0.15325,0.21289,-0.049388,0.41477,-0.76845,-0.44606,-0.26517,-0.19886,-0.00059966,-0.2026,-0.536,-0.30286,0.079464,-0.13099,-0.14805,-0.37734,-0.051204,-0.58271,-0.25887,-0.75531,-0.043606,-0.22575,-0.041374,-0.56665,0.18746,-0.22923,-0.55814,-0.036937,0.13435,0.027759,-0.41225,-0.35178,0.13925,0.25502,0.018937,0.12979,-0.018301,-0.41763,-0.2257,-0.84328,0.0029505,0.27839,-0.28812,-0.087393,0.20667,0.057709,-0.49217,-0.37628
0.26494,0.082477,-0.13325,-1.018,-0.35606,-0.51419,-0.68702,-0.63683,-0.31552,-0.070899,0.41065,-0.51098,-0.14821,-0.11331,-0.14305,-0.027808,0.31779,0.019827,-0.56005,-0.39554,0.98118,0.21554,0.54746,-0.27366,0.29209,0.34773,0.18721,0.21265,-0.034532,-0.19476,-0.050795,0.15765,-0.054443,0.0074597,-0.12991,0.019539,-0.37317,0.17353,-0.25702,-0.1943,-0.096316,-0.21913,-0.38771,-0.19614,0.038702,0.17747,0.38751,0.0050468,0.14403,0.18,-0.36832,0.86046,-0.088042,0.17848,-0.30031,1.0409,-0.20216,-0.12628
-0.054026,-0.029222,-0.28043,0.22425,0.40076,-0.12713,-0.015164,-0.048461,-0.23994,0.13524,-0.33152,-0.18832,0.17435,0.072235,-0.76408,0.76386,-0.37968,0.3993,-0.40657,-0.0040304,-0.075644,0.21866,0.14745,-0.095041,-0.062922,-0.30937,0.17036,-0.42824,0.25403,-0.032772,-0.03391,-0.10543,0.48007,-0.12875,0.66369,-0.42243,-0.465,-0.33906,-0.025133,0.051602,-0.16398,-0.47534,0.050832,0.087631,-0.5258,0.31569,0.1005,0.12505,-0.083715,-0.01534,-0.1191,-0.14902,-0.4854,-0.2373,0.47734,0.60097,-0.4803,-0.46851
-0.0028644,0.040996,-0.18712,-0.0955,-0.53655,-0.2118,-0.26274,-0.79083,0.096694,-0.17212,0.39219,-0.0051108,-0.47684,0.29827,0.10095,0.50998,0.31481,0.11163,0.29255,-0.41007,0.25326,-0.28675,-0.026661,-0.34818,0.14367,-0.032763,-0.40634,0.24707,-0.10082,-0.57718,-0.092271,-0.15825,0.014798,-0.1362,-0.5496,-0.41164,-0.37091,-0.025809,-0.62567,-0.31508,-0.36026,-0.26597,-0.35031,-0.29582,0.26068,-0.25108,0.012363,-0.35737,0.64094,-0.059728,0.015249,-0.26829,0.056422,-0.29942,-0.78306,0.029616,0.13062,-0.26135
0.14757,-0.33959,-0.27849,0.14378,-0.4093,0.10655,0.081859,-0.22127,-0.1337,0.16465,0.014183,-0.11116,0.17572,-0.12627,0.14386,0.22925,-0.055144,-0.14456,0.17756,0.1318,-0.33608,-0.13616,0.0049405,-0.45186,-0.14359,0.041094,-0.43095,0.063542,0.12156,-0.16094,-0.2951,0.12424,0.0081755,-0.079323,-0.035673,-0.2718,-0.074805,-0.42116,-0.44837,-0.0022938,-0.51531,-0.039349,-0.24865,-0.18338,-0.14042,-0.12372,0.11611,0.17622,-0.047878,-0.29694,-0.1924,-0.36584,0.0463,-0.11639,-0.026295,0.40461,0.22088,-0.12787
0.32646,-0.41587,0.41233,-0.92395,-0.45532,0.52957,0.072196,0.41635,0.0061703,-0.090404,0.0034877,0.16115,0.53556,0.57697,-0.087276,0.49662,0.29824,-0.20892,0.26766,0.51694,-0.094303,0.6971,-0.41717,0.71173,0.67522,0.3178,0.39935,0.075297,0.59055,0.76893,0.65074,0.27423,0.82513,0.53758,0.55919,0.41426,-0.1342,0.049868,-0.1449,0.1608,0.5797,0.56923,0.030185,0.62997,0.18651,0.014385,-0.45802,0.6416,0.64647,-0.11257,0.127,0.015177,0.027219,-0.23272,-0.18636,0.2685,0.72461,0.17719
-0.06587,-0.36333,-0.12246,0.16635,0.1042,0.31508,-0.1745,-0.038418,0.2527,0.35094,-0.3732,-0.064199,-0.2234,-0.86057,-0.33703,-0.83301,-0.36701,-0.12145,0.23071,0.49954,-0.13209,-0.13216,-0.18087,-0.19707,-0.32456,-0.37425,0.25836,-0.085685,-0.42072,-0.33338,-0.63955,-0.27501,-0.23704,-0.5698,-0.65999,-0.52291,-0.098846,-0.44269,0.56109,-0.0093201,-0.54054,-0.046392,0.37524,0.029355,-0.43651,0.47657,0.71236,0.58047,-1.0026,-0.089222,-0.037691,-0.35978,-0.027952,0.3247,0.23022,0.32262,0.35205,0.33188
0.44967,-0.3542,0.89822,-0.30509,0.29222,0.145,0.19238,0.45999,0.58214,0.17154,-0.040784,0.27656,0.30421,0.082075,0.94259,0.018412,-0.16551,-0.14801,0.39099,0.59001,-0.58108,0.26902,-0.20973,0.053417,-0.34893,-0.4072,-0.020845,0.045718,-0.10013,-0.32191,0.1761,0.071402,0.22607,-0.11747,0.28428,0.32301,0.83222,0.13078,0.19554,0.20949,0.10011,0.44986,0.40016,-0.083996,0.33982,0.25915,-0.2956,-0.1892,-0.27778,-0.099767,0.021542,0.34582,0.088877,-0.28929,0.27624,-0.047546,0.17575,0.23055
-0.25409,0.26571,-0.62052,-0.21009,-0.1213,-0.35274,0.09489,0.16953,-0.54685,-0.52297,-0.41521,-0.63562,-0.38002,-0.27343,-0.11454,-0.031094,-0.62026,-0.52161,-0.22223,-0.33358,0.060634,-0.17073,0.068772,-0.30343,0.088046,0.13631,0.027443,-0.41032,0.056928,0.36504,0.052275,-0.51083,-0.48494,-0.28198,-0.30738,-0.1947,-0.16023,-0.028563,-0.29688,-0.38618,-0.20736,-0.44483,-0.20428,-0.40594,-0.16227,0.40924,-0.058114,0.56623,-0.58774,0.0099717,-0.20865,-0.014704,-0.12191,-0.088361,-0.21593,0.0040943,-0.4257,-0.58209
-0.076164,-0.32308,-1.031,0.035177,-1.9372,-0.015786,-0.38737,-1.5622,-1.183,-1.5001,0.26885,-0.45499,-0.66129,0.182,0.56939,0.82165,-0.54736,-2.1117,-0.91945,-1.399,0.027388,-1.5825,-0.59734,-0.44069,-0.27304,-0.22652,-1.1736,-1.6799,0.043347,-0.3147,-0.86823,-1.8378,-1.7917,-0.99313,-1.1492,-0.34875,-1.2552,-0.58698,-0.086164,-1.3476,-0.086813,-1.5414,-0.74657,-1.6863,-0.17377,-1.6858,-0.13327,-0.42855,0.38029,-0.68543,-0.41537,-0.35632,0.46049,-2.2342,-2.1726,0.72892,0.79955,-0.88992
-0.084994,-0.11399,0.10893,0.53152,0.15128,0.074904,0.45044,0.15635,0.68578,-0.078892,0.31703,0.15778,0.22387,0.48973,0.1332,-0.12964,0.067163,0.69459,0.2746,0.39508,0.020184,0.034711,0.37976,-0.27091,-0.38905,-0.31421,-0.39237,-0.37891,0.099599,-0.039477,0.17954,0.052044,-0.3404,0.012257,-0.09244,0.055599,0.36809,0.35191,0.32116,0.22696,0.29917,0.22644,0.25242,-0.079897,0.081506,0.30902,0.38714,-0.38118,0.047895,0.7402,0.25807,-0.2023,0.36661,-0.024789,0.070728,-0.079472,0.35694,0.092342
0.39999,0.31445,0.48278,0.69346,0.2281,0.73414,0.87591,0.5128,0.46242,0.83702,0.16917,0.39586,0.8224,-0.22474,0.24916,-0.085637,0.64963,0.64547,0.50554,0.99482,0.84412,0.66879,0.28542,0.95068,1.202,-0.12305,0.44806,0.084594,-0.1716,0.28507,0.25236,0.24369,-0.083272,0.53133,0.43269,0.65667,0.90159,-0.55103,0.36039,0.78006,0.69685,0.884,0.57195,0.92934,0.9016,0.36199,0.63823,0.55974,0.36445,1.175,0.44903,0.40323,0.36027,0.71338,0.59125,-0.16777,0.14512,0.96481
0.26149,0.40201,0.17862,0.41271,0.75848,0.25185,0.11898,0.60475,0.42837,0.36631,0.1939,0.16488,0.29371,0.59753,1.0604,0.64365,0.41661,0.6468,0.27873,0.47943,0.57443,0.41518,0.19921,0.92015,0.27145,0.43873,0.85814,0.13009,0.29403,0.6259,0.10376,0.29178,-0.16189,0.12838,1.0683,0.5844,0.61787,0.32852,0.45471,0.58554,0.1498,0.50857,-0.52059,0.32482,0.42008,0.528,0.82873,0.52118,0.43621,0.19398,0.1061,0.17712,0.31407,-0.0074474,0.54581,-0.15366,-0.3325,0.33901
-0.37288,-0.082326,0.35312,0.20127,0.27016,-0.041833,0.010846,-0.18004,0.18751,0.76043,0.47487,0.52268,0.23433,0.30153,-0.40343,0.27554,0.02735,0.015919,0.12893,-0.095722,0.16743,-0.086673,0.4286,0.48527,0.3315,-0.46142,0.25244,-0.15627,-0.075033,-0.21289,0.165,-0.080927,-0.10769,0.035531,0.23216,0.09904,0.14728,-0.31908,0.060998,-0.0082952,-0.097445,-0.075145,0.26208,-0.0062874,0.20188,0.36654,0.38046,-0.084781,0.22877,0.76179,0.16418,0.4455,-0.19298,0.094407,0.48684,-0.27283,0.32877,0.22622
1.1848,0.035512,0.21887,0.063488,0.11504,0.28759,0.041405,0.047157,0.19527,0.15268,0.19337,0.57256,0.11616,0.9027,0.12716,0.57089,-0.093578,0.085596,0.024738,0.10954,-0.18082,0.1273,-0.40962,0.059364,-0.17121,-0.13716,0.37417,-0.11609,-0.15217,0.40399,0.1515,-0.014689,0.53784,-0.13399,0.4842,0.37485,0.11439,-0.4575,0.24512,0.15013,0.29545,-0.04974,0.33133,0.51452,0.17595,0.47448,0.39598,0.22877,0.4937,-0.40493,0.30498,0.71774,0.86144,0.017621,0.27749,0.57228,0.34266,0.67987
0.15755,-0.15727,-0.10225,0.81959,0.57622,0.30255,0.31238,0.080112,0.26951,0.011158,-0.029187,0.49305,0.32894,0.33977,-0.68873,0.082774,0.26234,0.14633,-0.12604,0.30366,0.46349,-0.45543,0.33722,-0.1941,0.36543,-0.022246,-0.21408,-0.18381,-0.164,-0.12045,-0.25694,0.036325,-0.091289,-0.26107,-0.18001,-0.22962,0.04818,-0.38656,0.067731,0.22744,-0.21522,0.38481,0.055602,0.055531,0.098944,-0.11185,0.021779,0.90273,-0.089534,-0.29663,0.57107,0.23482,0.041825,1.0092,0.82415,0.54763,-0.52318,-0.023194
0.28215,-0.2486,0.14301,-0.50501,-0.081928,-0.013155,-0.11584,0.48033,-0.41746,-0.088976,-0.069072,-0.36475,0.21667,0.74775,0.20278,0.61401,0.39298,0.22403,-0.3466,-0.11577,0.24387,0.54853,0.12745,0.35531,0.60203,0.41793,0.48145,-0.027314,0.80169,0.58719,0.35581,0.0070906,0.72463,0.5746,0.26752,0.40677,0.33143,0.30429,0.14431,0.51946,0.59244,0.34428,1.1219,0.7152,1.0088,0.58129,0.49702,0.63056,0.56275,0.22426,0.25061,0.30645,0.09142,-0.44218,-0.23836,0.051214,0.26139,-0.083808
0.69498,0.2325,0.35453,0.16364,-0.2803,0.56837,0.82326,0.22085,0.016036,0.33404,0.41802,0.16486,0.56204,0.77985,0.4476,0.70686,0.78087,-0.17162,0.3567,0.41076,-0.1751,0.29036,0.32772,0.12162,0.6035,0.67835,0.37327,0.27989,0.5606,0.46595,0.31291,0.60323,0.12107,0.61591,0.1406,0.63056,0.37446,0.28338,0.52808,0.55737,0.41884,0.55577,0.88724,0.90306,1.2199,0.072905,0.74983,0.60299,0.43172,0.11805,0.53572,0.2185,0.86284,-0.0015307,0.3937,-0.38534,0.60429,0.41061
0.4177,-0.5928,-0.61588,-0.24035,-0.21079,-0.06099,-0.62376,-0.70226,-0.7781,-0.26375,0.02249,-0.64667,-0.39997,-0.41908,-0.19632,-0.094781,-0.5346,-0.44763,-0.34699,-0.65488,-0.27489,-0.16464,0.15778,-0.23935,-0.23217,-0.10272,-0.038859,-0.04804,-0.2515,-0.60067,-0.54439,-0.14096,0.21483,-0.29519,-0.1726,-0.39991,-0.5328,-0.45607,-0.11192,-0.45508,-0.34298,-0.51922,-0.31107,-0.16409,-0.32374,-0.52223,-0.43389,0.086069,-0.47589,-0.21196,-0.24095,-0.32467,0.21272,-0.25522,-0.021175,-0.70386,-0.16448,-0.37866
-0.065699,0.94348,0.61518,1.1343,1.0063,0.83375,0.85414,0.5226,0.49851,0.10573,0.13815,0.67637,0.23664,0.53268,-0.05846,0.86798,0.49329,0.6964,0.62589,0.5666,0.13489,-0.14925,0.41271,0.48369,0.54794,0.23266,0.23702,0.17703,0.496,0.18423,0.51026,0.12074,0.13731,0.51055,0.74908,0.86815,0.28363,0.2089,-0.19628,0.097622,0.15616,0.35571,0.29951,0.17505,0.45219,0.12502,0.018839,-0.098477,0.62641,-0.40752,0.50912,0.32033,0.083842,0.23409,0.7194,0.1212,0.46949,-0.2295
-0.30681,0.3919,-0.0053094,0.58122,-0.15298,0.031818,0.4608,0.1944,-0.4477,-0.3297,0.19905,-0.33192,-0.062391,0.12594,0.045707,-0.018449,-0.08427,-0.10696,-0.14078,-0.12262,-0.82185,-0.14982,-0.34398,0.34963,-0.076512,-0.81079,-0.28484,-0.54743,-0.21218,-0.081015,0.11676,-0.37264,-0.10009,0.37858,0.36876,0.41891,-0.085912,0.38692,0.39689,0.16839,0.57459,-0.22028,0.35185,-0.09417,0.43416,0.1376,0.22636,-0.41216,0.36777,0.33758,0.22432,0.20712,0.010003,0.033607,-0.27241,0.025062,0.54578,-0.020297
-0.056353,-0.13429,-0.064249,0.045023,0.37683,0.019847,0.066803,0.16778,0.37609,0.37962,0.4815,0.36692,0.45238,0.044832,0.11757,-0.060953,0.16583,-0.146,-0.095147,0.015908,0.36241,0.14681,0.24036,-0.033603,0.10745,-0.11979,-0.12379,-0.25513,-0.12606,-0.036016,-0.093216,-0.046117,-0.27622,-0.042342,0.089271,0.099422,0.11107,-0.35264,0.061269,0.066288,-0.095377,-0.18836,0.41276,0.51095,0.14579,0.053973,0.14316,0.33563,0.22929,0.2096,0.50262,0.23922,0.14734,0.70427,0.62677,0.13249,-0.20826,0.064927
0.2065,-0.50583,-0.097014,-0.67914,-0.37776,0.18899,-0.22698,-0.059893,-0.091277,0.19417,0.58937,0.33488,0.36691,0.013069,-0.17559,0.44434,0.39854,0.24493,0.39447,-0.11503,0.25901,0.74918,0.62257,0.56243,0.83064,0.56833,0.82123,0.28866,0.71701,0.15608,0.58545,0.47032,0.14831,0.47916,0.10984,0.24343,-0.62488,0.053147,0.6103,-0.20654,0.39529,0.32349,0.13446,0.296,0.23176,0.097692,0.087838,0.13858,0.067416,0.25841,0.59309,0.56775,0.34298,0.41495,0.24006,0.34593,0.36449,-0.12502
-0.25871,-0.045904,-0.25969,-0.14033,-0.47721,-0.18936,-0.58713,-0.25177,0.069618,0.0057483,-0.29026,-0.088441,-0.42629,-0.33027,0.27847,0.29096,-0.958,-0.18484,-0.3542,-0.30778,-0.9412,-0.29349,-0.35337,-0.4327,-0.77246,-0.39783,-0.31343,-0.65057,-0.84893,-0.42718,-0.080081,-0.35981,-0.53727,-0.48738,-0.18407,-0.24885,-0.094609,-0.64559,-0.58273,-0.41727,-0.28066,-0.19301,-0.39882,-0.53921,-0.36937,-0.57957,-0.49235,-0.81769,-0.084691,-0.37875,0.21434,-0.275,-0.04869,-0.34098,-0.25719,-0.21893,-0.43025,-0.44204
-0.089917,-0.2596,-0.13603,-0.35716,0.23157,-0.0074344,-0.0731,0.17498,0.15749,0.4355,0.048663,0.066449,0.27193,-0.14733,-0.012432,-0.40396,0.31331,-0.25374,-0.037783,0.016435,0.18209,-0.085374,0.59136,0.53107,0.40464,0.61201,0.18741,0.19713,0.67738,0.70128,0.44749,0.43934,-0.21808,0.73609,-0.20706,-0.052442,-0.070762,0.29522,0.093342,0.064589,0.18351,0.37437,-0.089041,0.08133,0.098399,0.15814,0.1926,0.039016,-0.21016,0.15239,-0.32488,-0.05572,0.50203,0.42529,-0.32392,0.10922,0.070809,0.48715
-0.21486,0.011506,-0.075267,0.30148,0.016883,-0.47179,-0.015033,0.017871,-0.6259,-0.28442,-0.28421,-0.48636,-0.52134,-0.34769,0.10435,0.043241,-0.18389,0.27798,-0.6091,-0.20705,-0.42002,-0.74653,-0.48392,-1.0725,-0.63511,-0.23697,-0.41368,-0.22355,-0.47061,-0.5316,-0.91752,-0.17189,-0.0060138,-0.29494,-0.32311,-0.64723,0.057637,0.32658,-0.016297,0.04822,-0.832,-0.18783,-0.45843,-0.18334,-0.026961,-0.081977,0.034601,-0.41713,0.065755,-0.081946,-0.1118,-0.30612,-0.19418,0.10574,0.28183,0.49539,0.017577,-0.095559
0.28898,0.082988,0.16234,-0.19639,-0.22178,0.23526,0.16017,-0.18472,0.1189,0.11124,-0.0055507,0.55026,-0.26228,0.29028,-0.51434,0.11119,-0.09273,-0.22298,0.13355,0.13855,-0.061421,0.46646,0.017633,-0.1578,0.11303,-0.032867,-0.24374,-0.20338,-0.6422,0.14376,-0.098157,0.32522,0.28857,-0.20889,0.14959,0.024584,0.31193,0.060113,0.18585,0.060733,0.0016515,0.27924,0.25402,0.06103,0.15437,-0.20232,-0.085238,-0.58601,0.40987,0.18258,0.071124,0.22516,0.044595,0.30121,0.049435,0.087721,0.17348,0.61615
0.18194,-0.22106,-0.5886,-0.2044,0.12722,-0.27507,-0.51911,-0.66118,-0.2625,-0.10633,-0.59135,-0.14582,-0.7099,-0.019197,-0.42153,-0.19088,-0.65934,-0.49157,-0.25851,-0.27303,-0.094086,-0.56894,-0.045088,-0.15564,-0.15445,-0.52692,-0.59933,-0.13639,-1.0088,-0.59524,-0.37559,-0.56207,-0.20016,-0.8666,-0.088962,-0.18556,-0.24305,-0.22252,-0.31655,-0.32748,-0.48465,-0.49394,-0.34412,-0.18308,-0.73455,-0.12684,0.18803,-0.28673,0.091113,-0.32834,-0.37927,-0.19802,-0.04261,0.64586,-0.22501,0.042832,-0.73017,-0.03747
-0.029494,0.76496,0.52017,-0.66532,0.2933,0.73605,0.51255,0.58962,0.65332,0.31658,-0.17962,0.40541,0.23191,0.51966,-0.0046982,0.22451,0.11816,0.1637,0.51443,0.49607,-0.25511,0.40582,-0.028243,0.10597,-0.097348,-0.45564,0.090157,-0.35226,-0.45663,-0.18837,0.065053,-0.22263,-0.22958,-0.31878,0.44234,0.32585,0.47687,-0.096968,0.30051,0.52534,-0.094211,0.023337,0.53489,0.80642,0.017793,0.25118,-0.23957,-0.31914,0.49389,0.8085,0.54428,0.28662,0.20924,0.70526,0.19274,-0.83368,0.18358,0.77049
-0.099543,0.35455,0.058877,-0.067765,-0.3354,-0.35874,-0.29392,-0.24067,-0.1138,0.2663,0.024789,-0.093566,-0.10409,0.24849,-0.10956,0.50357,-0.1534,0.097632,0.26893,0.059125,0.38819,0.12751,-0.10046,-0.35541,-0.27041,-0.1503,0.25605,0.17226,-0.0767,-0.56133,-0.030836,0.16398,0.12478,0.19308,-0.092002,0.23664,-0.30507,0.34171,0.04048,-0.28272,0.27587,-0.29521,-0.12013,-0.41107,0.18898,0.046501,-0.19663,-0.57705,-0.054672,0.19297,-0.24204,-0.28976,-0.67871,-0.43814,-0.34725,0.67257,-0.10771,-0.46711
